MAF,Time
0.01748765142343837,1484824142.0
0.018508043288257447,1484825042.0
0.02039396030979383,1484825942.0
0.021370855457969528,1484826842.0
0.015741238071652102,1484827742.0
0.01583718513741087,1484828642.0
0.0163000931162919,1484829542.0
0.015897077298184525,1484830442.0
0.019166939521117678,1484831342.0
0.017174890113959708,1484832242.0
0.016823394895269274,1484833142.0
0.022283068149693157,1484834042.0
0.025932838473752183,1484834942.0
0.023127510622128252,1484835842.0
0.022252431294771485,1484836742.0
0.019780578916276447,1484837642.0
0.017501463949766396,1484838542.0
0.018186672346658456,1484839442.0
0.01743321578910355,1484840342.0
0.017704001511022367,1484841242.0
0.017562661352012232,1484842142.0
0.017786685802795785,1484843042.0
0.017907020304335313,1484843942.0
0.018177399441010166,1484844842.0
0.018222763438232984,1484845742.0
0.01831191141636138,1484846642.0
0.017897007064740997,1484847542.0
0.01808791389232669,1484848442.0
0.018396549779154628,1484849342.0
0.01824594948949918,1484850242.0
0.01829268695124744,1484851142.0
0.01876883649700565,1484852042.0
0.01797883275137722,1484852942.0
0.017110942336574737,1484853842.0
0.016746049779576635,1484854742.0
0.017399213564748363,1484855642.0
0.019199437138878537,1484856542.0
0.024460460775132347,1484857442.0
0.020338002758293162,1484858342.0
0.02486329836993391,1484859242.0
0.01949429995446557,1484860142.0
0.01826131093463026,1484861042.0
0.018757417665969348,1484861942.0
0.018107272863668103,1484862842.0
0.018136684127603223,1484863742.0
0.01908281706776484,1484864642.0
0.01798282829123975,1484865542.0
0.01732900596700472,1484866442.0
0.016269487387001937,1484867342.0
0.016244671991642173,1484868242.0
0.015885052232794804,1484869142.0
0.016679053454016855,1484870042.0
0.01590909775701522,1484870942.0
0.01628768460014368,1484871842.0
0.01744101163674251,1484872742.0
0.016331983788122537,1484873642.0
0.016218202094257825,1484874542.0
0.01586732046181276,1484875442.0
0.01587903290128756,1484876342.0
0.016581909284672625,1484877242.0
0.016399938367930973,1484878142.0
0.016426049191229617,1484879042.0
0.01604470767686129,1484879942.0
0.01641940130893302,1484880842.0
0.01733023117182359,1484881742.0
0.015754031040266847,1484882642.0
0.02018688023748558,1484883542.0
0.019971415104380483,1484884442.0
0.028130655747730906,1484885342.0
0.0219662657156731,1484886242.0
0.020720985867144236,1484887142.0
0.021324663476931915,1484888042.0
0.019739067590423903,1484888942.0
0.01857490956358473,1484889842.0
0.019862924881723313,1484890742.0
0.018764700778153443,1484891642.0
0.01925742394159578,1484892542.0
0.017422695621588668,1484893442.0
0.018476768981344677,1484894342.0
0.018732888588139526,1484895242.0
0.019073635495869837,1484896142.0
0.017939687092181,1484897042.0
0.017626781926598604,1484897942.0
0.017984373597407077,1484898842.0
0.017818949865397917,1484899742.0
0.017889893930831076,1484900642.0
0.017276250075215115,1484901542.0
0.017158010879157744,1484902442.0
0.016559590670815347,1484903342.0
0.016513815647635155,1484904242.0
0.015909234716739433,1484905142.0
0.015915135360065613,1484906042.0
0.016293218047872298,1484906942.0
0.016299884596101443,1484907842.0
0.01682138812826164,1484908742.0
0.01752395710522824,1484909642.0
0.020561533594094333,1484910542.0
0.016804274948231394,1484911442.0
0.01649340318265416,1484912342.0
0.01886615032160502,1484913242.0
0.02551553169650993,1484914142.0
0.028538894776500724,1484915042.0
0.020064295973549,1484915942.0
0.018959338638998163,1484916842.0
0.017836528857791682,1484917742.0
0.015880506582985923,1484918642.0
0.016317747027068133,1484919542.0
0.015903110341107824,1484920442.0
0.016306415832801967,1484921342.0
0.015909090909090907,1484922242.0
0.015694663134375564,1484923142.0
0.016025710478782547,1484924042.0
0.016031753145893002,1484924942.0
0.016432948692246006,1484925842.0
0.01641940130893302,1484926742.0
0.01640656262505002,1484927642.0
0.016051800540768504,1484928542.0
0.017342032967032968,1484929442.0
0.017156331468408566,1484930342.0
0.01597951028112846,1484931242.0
0.01607373084024034,1484932142.0
0.015915128504345795,1484933042.0
0.016281577438569884,1484933942.0
0.016484883642535045,1484934842.0
0.016026153434251407,1484935742.0
0.01604543172690763,1484936642.0
0.016006170058020835,1484937542.0
0.016439143721447093,1484938442.0
0.016446080691072312,1484939342.0
0.016432482604869576,1484940242.0
0.016031760872016756,1484941142.0
0.017591406500880452,1484942042.0
0.016699737141772298,1484942942.0
0.016513429519780656,1484943842.0
0.020483122819834484,1484944742.0
0.01784497669439237,1484945642.0
0.0262929970702814,1484946542.0
0.02909535698421694,1484947442.0
0.02145835392956449,1484948342.0
0.019490302927009776,1484949242.0
0.018806566661505483,1484950142.0
0.018216758639354427,1484951042.0
0.016468207803446384,1484951942.0
0.016462584062829615,1484952842.0
0.01593353715112466,1484953742.0
0.015618008168061106,1484954642.0
0.016400446023778655,1484955542.0
0.016826979796934028,1484956442.0
0.01679338202426105,1484957342.0
0.016432964531186898,1484958242.0
0.015662703652647006,1484959142.0
0.015643870608985776,1484960042.0
0.016465788833195674,1484960942.0
0.016064381395510877,1484961842.0
0.01681353428933106,1484962742.0
0.016006014445237082,1484963642.0
0.015612582566542419,1484964542.0
0.01602512706793891,1484965442.0
0.016044474071513975,1484966342.0
0.01641993776725222,1484967242.0
0.016459414116702847,1484968142.0
0.01684048468724573,1484969042.0
0.016420714808114245,1484969942.0
0.016407625859052467,1484970842.0
0.01605704853738063,1484971742.0
0.016453052664937528,1484972642.0
0.016031986382703103,1484973542.0
0.016675067402905298,1484974442.0
0.0163926445690387,1484975342.0
0.016847196478220576,1484976242.0
0.016464964500709115,1484977142.0
0.01637389994177042,1484978042.0
0.016025982118393053,1484978942.0
0.016013042357855223,1484979842.0
0.016032638292499322,1484980742.0
0.016057204880206736,1484981642.0
0.016406968331791283,1484982542.0
0.01640657050650777,1484983442.0
0.01647168948798757,1484984342.0
0.016031177047770878,1484985242.0
0.017266504563320233,1484986142.0
0.016325225237032216,1484987042.0
0.01663591472772253,1484987942.0
0.01599073708189024,1484988842.0
0.016115053081706708,1484989742.0
0.015873206315688438,1484990642.0
0.016298999850521752,1484991542.0
0.0164257733026107,1484992442.0
0.01693790186030028,1484993342.0
0.01562072392014565,1484994242.0
0.01701013152696086,1484995142.0
0.01915546696121144,1484996042.0
0.015575254877206941,1484996942.0
0.01824216313673695,1484997842.0
0.026364817238772303,1484998742.0
0.022666826812399284,1484999642.0
0.024467053302424595,1485000542.0
0.02717070617865437,1485001442.0
0.019691341957057146,1485002342.0
0.01839901898257505,1485003242.0
0.018199762491566036,1485004142.0
0.01841981396825833,1485005042.0
0.017706092266948224,1485005942.0
0.017288225396641207,1485006842.0
0.016840836423709662,1485007742.0
0.016325055059007082,1485008642.0
0.01631932022239851,1485009542.0
0.015891039741771678,1485010442.0
0.016188667418242715,1485011342.0
0.015974200895217453,1485012242.0
0.01591518048020371,1485013142.0
0.016039104073188225,1485014042.0
0.01603155081296307,1485014942.0
0.016446298225306778,1485015842.0
0.016439890977895097,1485016742.0
0.016012507698321007,1485017642.0
0.016031760872016756,1485018542.0
0.01641321326287824,1485019442.0
0.016833670038862502,1485020342.0
0.01604493353709691,1485021242.0
0.01641940130893302,1485022142.0
0.016051060400894872,1485023042.0
0.018275295425436794,1485023942.0
0.01724788288716314,1485024842.0
0.02099685301250221,1485025742.0
0.021286004771096354,1485026642.0
0.022653760311270175,1485027542.0
0.022802700539979275,1485028442.0
0.019450080712495335,1485029342.0
0.01876390441189943,1485030242.0
0.018677490097898222,1485031142.0
0.019230423910444286,1485032042.0
0.02016972964830426,1485032942.0
0.0204351674768635,1485033842.0
0.019970449704808293,1485034742.0
0.01887983811343714,1485035642.0
0.01825313423514331,1485036542.0
0.018716109209537223,1485037442.0
0.01990625754293661,1485038342.0
0.02159926423905171,1485039242.0
0.02094043934129249,1485040142.0
0.028248498112096825,1485041042.0
0.021523106640869358,1485041942.0
0.019146038238715232,1485042842.0
0.0179702373395112,1485043742.0
0.01761604177275802,1485044642.0
0.016400268366024307,1485045542.0
0.01570222707474847,1485046442.0
0.015963594994311717,1485047342.0
0.01602635596153087,1485048242.0
0.01664261927083804,1485049142.0
0.01814619476374296,1485050042.0
0.02011671405884249,1485050942.0
0.0214183045872588,1485051842.0
0.018820977286328467,1485052742.0
0.01795545622856096,1485053642.0
0.01775712063667365,1485054542.0
0.017797982615893496,1485055442.0
0.017301193102755862,1485056342.0
0.016393462948951103,1485057242.0
0.016212279695645003,1485058142.0
0.01618757743738763,1485059042.0
0.016944760558647413,1485059942.0
0.020098626557660662,1485060842.0
0.017362326505260955,1485061742.0
0.016267692242926863,1485062642.0
0.015993992899196167,1485063542.0
0.015879073756432247,1485064442.0
0.01574666708222988,1485065342.0
0.01560000998400639,1485066242.0
0.01561256755437884,1485067142.0
0.01565009789765215,1485068042.0
0.016051785031924826,1485068942.0
0.016419626085483773,1485069842.0
0.016432948692246006,1485070742.0
0.015631280102322596,1485071642.0
0.016018630342630864,1485072542.0
0.016038108503995722,1485073442.0
0.0156313102348817,1485074342.0
0.016012298106485832,1485075242.0
0.016019305829278806,1485076142.0
0.016012080815695447,1485077042.0
0.016039088601440862,1485077942.0
0.016007192343795187,1485078842.0
0.01603936070209522,1485079742.0
0.01682693117975837,1485080642.0
0.015637547670597676,1485081542.0
0.016833686264039718,1485082442.0
0.016465629489345088,1485083342.0
0.01684041970824923,1485084242.0
0.016039104073188225,1485085142.0
0.016025889512590104,1485086042.0
0.016440420867828886,1485086942.0
0.015618760026059334,1485087842.0
0.01680000268800043,1485088742.0
0.016446298225306778,1485089642.0
0.016412346411447367,1485090542.0
0.016993970499197885,1485091442.0
0.016438523323096987,1485092342.0
0.01645919130053888,1485093242.0
0.015618760026059334,1485094142.0
0.016032483761492737,1485095042.0
0.015606272485027595,1485095942.0
0.017853869544454202,1485096842.0
0.01666097772712979,1485097742.0
0.020800709886209415,1485098642.0
0.01900102606848546,1485099542.0
0.0196748613897679,1485100442.0
0.020631215622638806,1485101342.0
0.022315412590566942,1485102242.0
0.02027887748247882,1485103142.0
0.020264920945234747,1485104042.0
0.017991047468647877,1485104942.0
0.01811172248743108,1485105842.0
0.01768453021385849,1485106742.0
0.01684263270555237,1485107642.0
0.016410200925627113,1485108542.0
0.016444259651115255,1485109442.0
0.016001423161538395,1485110342.0
0.01587315870459188,1485111242.0
0.015915135360065613,1485112142.0
0.018274222826940884,1485113042.0
0.021448502713278503,1485113942.0
0.02189035209433497,1485114842.0
0.03179256281690632,1485115742.0
0.022383056400471932,1485116642.0
0.024756379276390027,1485117542.0
0.01877271002496071,1485118442.0
0.019994745087124132,1485119342.0
0.021267589745881846,1485120242.0
0.02079595498287392,1485121142.0
0.020874472431602693,1485122042.0
0.01922231876272156,1485122942.0
0.020183282724194826,1485123842.0
0.02054904726408154,1485124742.0
0.018701660318418932,1485125642.0
0.018322674865224684,1485126542.0
0.018223069869940645,1485127442.0
0.01605223163656409,1485128342.0
0.015783727262751564,1485129242.0
0.01587903290128756,1485130142.0
0.015903103500927974,1485131042.0
0.015921161539522694,1485131942.0
0.016056720320414015,1485132842.0
0.016406346076984567,1485133742.0
0.016025904946816272,1485134642.0
0.01603222734562951,1485135542.0
0.01602540797266394,1485136442.0
0.015940345000805455,1485137342.0
0.016025641025641024,1485138242.0
0.016420123040858686,1485139142.0
0.0164262899611927,1485140042.0
0.016038590816859537,1485140942.0
0.016045174886879357,1485141842.0
0.016018855505280195,1485142742.0
0.016031986382703103,1485143642.0
0.015618760026059334,1485144542.0
0.016031760872016756,1485145442.0
0.015618760026059334,1485146342.0
0.016465645423591364,1485147242.0
0.01643915165025758,1485148142.0
0.015625030096288864,1485149042.0
0.01601932124480473,1485149942.0
0.016031986382703103,1485150842.0
0.01601909608282026,1485151742.0
0.016440420867828886,1485152642.0
0.019462668212046588,1485153542.0
0.021690763712796032,1485154442.0
0.0203662349060281,1485155342.0
0.017069055090875227,1485156242.0
0.016522920570964925,1485157142.0
0.01627905359215275,1485158042.0
0.016230016341220926,1485158942.0
0.016385282628437393,1485159842.0
0.01592743735997484,1485160742.0
0.015903069300116993,1485161642.0
0.015945337190955314,1485162542.0
0.016282070582163057,1485163442.0
0.01590909775701522,1485164342.0
0.01593323446300242,1485165242.0
0.015897056800990236,1485166142.0
0.01590309666075401,1485167042.0
0.01789465234632118,1485167942.0
0.016034469143129264,1485168842.0
0.016887998238843852,1485169742.0
0.018254664997632244,1485170642.0
0.016837653912607827,1485171542.0
0.016484268529140745,1485172442.0
0.015734021331983344,1485173342.0
0.015992867118914605,1485174242.0
0.016000128640391065,1485175142.0
0.01601981781544046,1485176042.0
0.01681355045627645,1485176942.0
0.015972714993117025,1485177842.0
0.01604386618679477,1485178742.0
0.016032001835175416,1485179642.0
0.015606294976124823,1485180542.0
0.016031753145893002,1485181442.0
0.015713995374235127,1485182342.0
0.015867089469352943,1485183242.0
0.01615770837664656,1485184142.0
0.015885052232794804,1485185042.0
0.015681749394673122,1485185942.0
0.015656372999078013,1485186842.0
0.015960120003057403,1485187742.0
0.015600032448067493,1485188642.0
0.01601298076923077,1485189542.0
0.015637547670597676,1485190442.0
0.015631265036086608,1485191342.0
0.015637540128410916,1485192242.0
0.016019065252201762,1485193142.0
0.01641940130893302,1485194042.0
0.015618744995996798,1485194942.0
0.01603274790446086,1485195842.0
0.015637532586231427,1485196742.0
0.016038341924929003,1485197642.0
0.016433205494345557,1485198542.0
0.01601884009018762,1485199442.0
0.015637540128410916,1485200342.0
0.016037921494634733,1485201242.0
0.015643810198669488,1485202142.0
0.015656380568547613,1485203042.0
0.0164194645113423,1485203942.0
0.0156125300240962,1485204842.0
0.01600009792010967,1485205742.0
0.01600640256102441,1485206642.0
0.015618790086271189,1485207542.0
0.015637570297201617,1485208442.0
0.016419192332305266,1485209342.0
0.015618835176805927,1485210242.0
0.015858036900744988,1485211142.0
0.017306252568172274,1485212042.0
0.023632761545561813,1485212942.0
0.01895076895076895,1485213842.0
0.020922124524710577,1485214742.0
0.018570679294995944,1485215642.0
0.017541925991744287,1485216542.0
0.015557020543508703,1485217442.0
0.01590913884468488,1485218342.0
0.015939288120023834,1485219242.0
0.01590909775701522,1485220142.0
0.015527251858054215,1485221042.0
0.015625007524061346,1485221942.0
0.015618782571207378,1485222842.0
0.015618760026059334,1485223742.0
0.015631265036086608,1485224642.0
0.015979046730636805,1485225542.0
0.015643810198669488,1485226442.0
0.01560000998400639,1485227342.0
0.015637532586231427,1485228242.0
0.015606249993995194,1485229142.0
0.01601981781544046,1485230042.0
0.015643825301204818,1485230942.0
0.015643855506362964,1485231842.0
0.015625022572205778,1485232742.0
0.015637532586231427,1485233642.0
0.015625052668581597,1485234542.0
0.016096722330556923,1485235442.0
0.016428620138991448,1485236342.0
0.01609943451168885,1485237242.0
0.01595828533317165,1485238142.0
0.01590308298042373,1485239042.0
0.01590909775701522,1485239942.0
0.015921161539522694,1485240842.0
0.015670547385173185,1485241742.0
0.0156566984928802,1485242642.0
0.01561875251102445,1485243542.0
0.016019305829278806,1485244442.0
0.01605817183220482,1485245342.0
0.016826947385452377,1485246242.0
0.01603222734562951,1485247142.0
0.01566265060240964,1485248042.0
0.015631265036086608,1485248942.0
0.01641346153846154,1485249842.0
0.015625,1485250742.0
0.015625007524061346,1485251642.0
0.015631265036086608,1485252542.0
0.016019554114230863,1485253442.0
0.016026153434251407,1485254342.0
0.015600032448067493,1485255242.0
0.016038108503995722,1485256142.0
0.01602012005827773,1485257042.0
0.015618775056150797,1485257942.0
0.016379465559809913,1485258842.0
0.016018436009014956,1485259742.0
0.016426049191229617,1485260642.0
0.016012973070686023,1485261542.0
0.015675243689846907,1485262442.0
0.015618744995996798,1485263342.0
0.015606249993995194,1485264242.0
0.016419874563051672,1485265142.0
0.015631280102322596,1485266042.0
0.015612507506013224,1485266942.0
0.015612537530138294,1485267842.0
0.016025641025641024,1485268742.0
0.017499841908997588,1485269642.0
0.01716731711555826,1485270542.0
0.0197680972954899,1485271442.0
0.020442838943932794,1485272342.0
0.019685805031108793,1485273242.0
0.019916102052687526,1485274142.0
0.019470403833235755,1485275042.0
0.021172374967722448,1485275942.0
0.01965551134000125,1485276842.0
0.018322707461000416,1485277742.0
0.01862860091165955,1485278642.0
0.018315172206068847,1485279542.0
0.018346631841914655,1485280442.0
0.0214530514969069,1485281342.0
0.02065252431945881,1485282242.0
0.019046625516277716,1485283142.0
0.017456953631265454,1485284042.0
0.017672469672054658,1485284942.0
0.017769279695043078,1485285842.0
0.017450388756069527,1485286742.0
0.017259098792122743,1485287642.0
0.017121462910254334,1485288542.0
0.01792862271255416,1485289442.0
0.017543213322029256,1485290342.0
0.01727614564902811,1485291242.0
0.01705242937742391,1485292142.0
0.017207305816188852,1485293042.0
0.016820656967519575,1485293942.0
0.016823806974182683,1485294842.0
0.01640518157037563,1485295742.0
0.016373410937642337,1485296642.0
0.016095854922279794,1485297542.0
0.017701248239478024,1485298442.0
0.017591328049554003,1485299342.0
0.017716225558985135,1485300242.0
0.01796633654081368,1485301142.0
0.018393119952947134,1485302042.0
0.01789006730396086,1485302942.0
0.017958659295131865,1485303842.0
0.01785715438239362,1485304742.0
0.019362089383069454,1485305642.0
0.019831088505592873,1485306542.0
0.018855847810001613,1485307442.0
0.019045059070890564,1485308342.0
0.018011530736739334,1485309242.0
0.019529946935919158,1485310142.0
0.018630316825351323,1485311042.0
0.018070327802623944,1485311942.0
0.017794642161800444,1485312842.0
0.017839392202644685,1485313742.0
0.017544995370472452,1485314642.0
0.01735980459323776,1485315542.0
0.016967233540652084,1485316442.0
0.016899575230319507,1485317342.0
0.016979082445711707,1485318242.0
0.017111739269712864,1485319142.0
0.017148664075681393,1485320042.0
0.01736823706115926,1485320942.0
0.017937061053834042,1485321842.0
0.018006404371145677,1485322742.0
0.01823974740045309,1485323642.0
0.01779226689987404,1485324542.0
0.0184869045093283,1485325442.0
0.01889434353052309,1485326342.0
0.019012601687772697,1485327242.0
0.018364977026958895,1485328142.0
0.017475920483082948,1485329042.0
0.018388327556855506,1485329942.0
0.01869325688770775,1485330842.0
0.018776298835859156,1485331742.0
0.0184070157726542,1485332642.0
0.017859406626298445,1485333542.0
0.0181909422563266,1485334442.0
0.018670703028735705,1485335342.0
0.01875234188939309,1485336242.0
0.017992824091707146,1485337142.0
0.01589842782101984,1485338042.0
0.016141850615435927,1485338942.0
0.015897063633382457,1485339842.0
0.015921161539522694,1485340742.0
0.01609476796709514,1485341642.0
0.017190369519297366,1485342542.0
0.015555929530663311,1485343442.0
0.018494865097686882,1485344342.0
0.021686984858624705,1485345242.0
0.02157784831229835,1485346142.0
0.0313476789414547,1485347042.0
0.021778951160748464,1485347942.0
0.02661128859027376,1485348842.0
0.025085925382149814,1485349742.0
0.019779665689782986,1485350642.0
0.019008789539770976,1485351542.0
0.026031351105675858,1485352442.0
0.031025442034721358,1485353342.0
0.020458590204685004,1485354242.0
0.02029403375401754,1485355142.0
0.021808390607519133,1485356042.0
0.021801461011729497,1485356942.0
0.020397880327140825,1485357842.0
0.019991862324451964,1485358742.0
0.018491413577992014,1485359642.0
0.018313975439863996,1485360542.0
0.019095199801588792,1485361442.0
0.021867087989054304,1485362342.0
0.025409524810669153,1485363242.0
